search_text,item_id,item,reading,note,category,category_display,rule_ref,source_pdf_page,source_printed_page,source_section,verification_status
長靴,item_1054,長靴,,,可燃,可燃ごみ,,34,33,ごみ分別辞典,table_cell_geometry_extracted
鍋つかみ,item_1055,鍋つかみ,,,可燃,可燃ごみ,,34,33,ごみ分別辞典,table_cell_geometry_extracted
流し台,item_1056,流し台,,,粗大,粗大ごみ,,34,33,ごみ分別辞典,table_cell_geometry_extracted
生ごみ 必ず水切りをする,item_1057,生ごみ,,必ず水切りをする,可燃,可燃ごみ,,34,33,ごみ分別辞典,table_cell_geometry_extracted
ナタ 危なくないようにする,item_1058,ナタ,,危なくないようにする,金・ガ,金物・ガラス類,,34,33,ごみ分別辞典,table_cell_geometry_extracted
生ごみ処理容器（コンポスト） 電気式も含む,item_1059,生ごみ処理容器（コンポスト）,,電気式も含む,粗大,粗大ごみ,,34,33,ごみ分別辞典,table_cell_geometry_extracted
納豆の容器（プラスチック製） 汚れを取り除く,item_1060,納豆の容器（プラスチック製）,,汚れを取り除く,プラ,プラスチック製容器包装,,34,33,ごみ分別辞典,table_cell_geometry_extracted
鉛,item_1061,鉛,,,金・ガ,金物・ガラス類,,34,33,ごみ分別辞典,table_cell_geometry_extracted
波板 処理施設に直接持ち込 む場合は、事前相談を,item_1062,波板,,処理施設に直接持ち込 む場合は、事前相談を,粗大,粗大ごみ,,34,33,ごみ分別辞典,table_cell_geometry_extracted
鍋 土鍋は「埋立」,item_1063,鍋,,土鍋は「埋立」,金・ガ,金物・ガラス類,,34,33,ごみ分別辞典,table_cell_geometry_extracted
鍋（うどん・ラーメン）のアルミ箔鍋,item_1064,鍋（うどん・ラーメン）のアルミ箔鍋,,,可燃,可燃ごみ,,34,33,ごみ分別辞典,table_cell_geometry_extracted
縄,item_1065,縄,,,可燃,可燃ごみ,,34,33,ごみ分別辞典,table_cell_geometry_extracted
なわとび,item_1066,なわとび,,,可燃,可燃ごみ,,34,33,ごみ分別辞典,table_cell_geometry_extracted
ニカド電池 販売店等の回収箱へ P.48 参照,item_1067,ニカド電池,,販売店等の回収箱へ P.48 参照,禁止,市が収集しないごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
乳酸菌飲料の容器 すすいで出す,item_1068,乳酸菌飲料の容器,,すすいで出す,プラ,プラスチック製容器包装,,35,34,ごみ分別辞典,table_cell_geometry_extracted
入出力端子コード,item_1069,入出力端子コード,,,粗大,粗大ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
ニス,item_1070,ニス,,,可燃,可燃ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
入浴剤,item_1071,入浴剤,,,可燃,可燃ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
二段ベッド,item_1072,二段ベッド,,,粗大,粗大ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
入浴剤の缶 すすいで出す,item_1073,入浴剤の缶,,すすいで出す,金・ガ,金物・ガラス類,,35,34,ごみ分別辞典,table_cell_geometry_extracted
ニッケル水素電池 販売店等の回収箱へ P.48 参照,item_1074,ニッケル水素電池,,販売店等の回収箱へ P.48 参照,禁止,市が収集しないごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
入浴剤の袋（プラスチック製） すすいで出す,item_1075,入浴剤の袋（プラスチック製）,,すすいで出す,プラ,プラスチック製容器包装,,35,34,ごみ分別辞典,table_cell_geometry_extracted
庭木 「木」P.22 フロー図参照,item_1076,庭木,,「木」P.22 フロー図参照,,,wood_disposal_flow,35,34,ごみ分別辞典,source_refers_to_decision_flow
ニッパー,item_1077,ニッパー,,,金・ガ,金物・ガラス類,,35,34,ごみ分別辞典,table_cell_geometry_extracted
人形 袋に入らないものは「粗大」,item_1078,人形,,袋に入らないものは「粗大」,可燃,可燃ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
乳酸菌飲料のふた（アルミ箔製） プラスチック製のもの は「プラ」,item_1079,乳酸菌飲料のふた（アルミ箔製）,,プラスチック製のもの は「プラ」,可燃,可燃ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
人形ケース（ガラス製） プラスチック製のものは 「可燃」 袋に入らない ものは「粗大」,item_1080,人形ケース（ガラス製）,,プラスチック製のものは 「可燃」 袋に入らない ものは「粗大」,金・ガ,金物・ガラス類,,35,34,ごみ分別辞典,table_cell_geometry_extracted
ぬいぐるみ 袋に入らないものは「粗大」,item_1081,ぬいぐるみ,,袋に入らないものは「粗大」,可燃,可燃ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
布類,item_1082,布類,,,可燃,可燃ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
縫い針 危なくないようにする,item_1083,縫い針,,危なくないようにする,金・ガ,金物・ガラス類,,35,34,ごみ分別辞典,table_cell_geometry_extracted
ネガ ネガのビニール袋も「可燃」,item_1084,ネガ,,ネガのビニール袋も「可燃」,可燃,可燃ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
ネックレス,item_1085,ネックレス,,,金・ガ,金物・ガラス類,,35,34,ごみ分別辞典,table_cell_geometry_extracted
ネクタイ,item_1086,ネクタイ,,,可燃,可燃ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
ネット（食品梱包用） 野菜・果物用,item_1087,ネット（食品梱包用）,,野菜・果物用,プラ,プラスチック製容器包装,,35,34,ごみ分別辞典,table_cell_geometry_extracted
猫の爪とぎ 段ボール製・ 小さいものは「可燃」,item_1088,猫の爪とぎ,,段ボール製・ 小さいものは「可燃」,粗大,粗大ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
寝袋,item_1089,寝袋,,,可燃,可燃ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
練りカラシ・練りワサビなどのチューブ 汚れを取り除く,item_1090,練りカラシ・練りワサビなどのチューブ,,汚れを取り除く,プラ,プラスチック製容器包装,,35,34,ごみ分別辞典,table_cell_geometry_extracted
猫のトイレ用砂 不燃性のものは「埋立」,item_1091,猫のトイレ用砂,,不燃性のものは「埋立」,可燃,可燃ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
ねじ（ビス）,item_1092,ねじ（ビス）,,,金・ガ,金物・ガラス類,,35,34,ごみ分別辞典,table_cell_geometry_extracted
粘土（土）,item_1093,粘土（土）,,,埋立,埋立ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
ねずみ捕り（金属製） シート状のものは「可燃」,item_1094,ねずみ捕り（金属製）,,シート状のものは「可燃」,金・ガ,金物・ガラス類,,35,34,ごみ分別辞典,table_cell_geometry_extracted
粘土（紙・油）,item_1095,粘土（紙・油）,,,可燃,可燃ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
農機具 販売店などに相談,item_1096,農機具,,販売店などに相談,禁止,市が収集しないごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
のし袋 洋紙製のものは「紙類」,item_1097,のし袋,,洋紙製のものは「紙類」,可燃,可燃ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
農業用たい肥袋・肥料袋 販売店などに相談,item_1098,農業用たい肥袋・肥料袋,,販売店などに相談,禁止,市が収集しないごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
ノミ（工具）,item_1099,ノミ（工具）,,,金・ガ,金物・ガラス類,,35,34,ごみ分別辞典,table_cell_geometry_extracted
農薬 販売店などに相談,item_1100,農薬,,販売店などに相談,禁止,市が収集しないごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
海苔の容器（金属・ガラス製） 汚れを取り除く プラスチック製のふた は「プラ」,item_1101,海苔の容器（金属・ガラス製）,,汚れを取り除く プラスチック製のふた は「プラ」,金・ガ,金物・ガラス類,,35,34,ごみ分別辞典,table_cell_geometry_extracted
農薬の容器（金属製） 汚れを取り除く 農業用は排出禁止,item_1102,農薬の容器（金属製）,,汚れを取り除く 農業用は排出禁止,金・ガ,金物・ガラス類,,35,34,ごみ分別辞典,table_cell_geometry_extracted
海苔の容器（プラスチック製） 中身を残さない,item_1103,海苔の容器（プラスチック製）,,中身を残さない,プラ,プラスチック製容器包装,,35,34,ごみ分別辞典,table_cell_geometry_extracted
農薬の容器（プラスチック製） 汚れを取り除く 農業用は排出禁止,item_1104,農薬の容器（プラスチック製）,,汚れを取り除く 農業用は排出禁止,プラ,プラスチック製容器包装,,35,34,ごみ分別辞典,table_cell_geometry_extracted
糊の容器（プラスチック製） 汚れを取り除く スティック糊は使いきっ て出す,item_1105,糊の容器（プラスチック製）,,汚れを取り除く スティック糊は使いきっ て出す,プラ,プラスチック製容器包装,,35,34,ごみ分別辞典,table_cell_geometry_extracted
ノート,item_1106,ノート,,,紙類,紙類,,35,34,ごみ分別辞典,table_cell_geometry_extracted
のれん,item_1107,のれん,,,可燃,可燃ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
ノートパソコン,item_1108,ノートパソコン,,,粗大,粗大ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
のこぎり 危なくないようにする 袋に入らないものは「粗大」,item_1109,のこぎり,,危なくないようにする 袋に入らないものは「粗大」,金・ガ,金物・ガラス類,,35,34,ごみ分別辞典,table_cell_geometry_extracted
歯,item_1110,歯,,,可燃,可燃ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
バーナー,item_1111,バーナー,,,粗大,粗大ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
パーテーション,item_1112,パーテーション,,,粗大,粗大ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
バーべキューコンロ,item_1113,バーべキューコンロ,,,粗大,粗大ごみ,,35,34,ごみ分別辞典,table_cell_geometry_extracted
バーベキューセット 炭は濡らして「可燃」,item_1114,バーベキューセット,,炭は濡らして「可燃」,粗大,粗大ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
パソコン台,item_1115,パソコン台,,,粗大,粗大ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
バーベル,item_1116,バーベル,,,粗大,粗大ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
パソコンディスプレイ一体型,item_1117,パソコンディスプレイ一体型,,,粗大,粗大ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
ハーモニカ,item_1118,ハーモニカ,,,金・ガ,金物・ガラス類,,36,35,ごみ分別辞典,table_cell_geometry_extracted
灰 飛散防止のため、少し水気 を含ませて少量ずつ出す 1 回に3 袋まで,item_1119,灰,,飛散防止のため、少し水気 を含ませて少量ずつ出す 1 回に3 袋まで,可燃,可燃ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
パソコンのケース（金属製・プラスチック製） 自作パソコンの場合に 限る,item_1120,パソコンのケース（金属製・プラスチック製）,,自作パソコンの場合に 限る,粗大,粗大ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
バイオリン,item_1121,バイオリン,,,粗大,粗大ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
バイク（50cc 以下） 燃料・オイル・バッテリー を抜き取り廃車手続を する P.47 参照,item_1122,バイク（50cc 以下）,,燃料・オイル・バッテリー を抜き取り廃車手続を する P.47 参照,禁止,市が収集しないごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
パソコンプリンター,item_1123,パソコンプリンター,,,粗大,粗大ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
パソコン用ディスプレイ,item_1124,パソコン用ディスプレイ,,,粗大,粗大ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
バイク（50cc を超える） 販売店などに相談 P.47 参照,item_1125,バイク（50cc を超える）,,販売店などに相談 P.47 参照,禁止,市が収集しないごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
バター・マーガリンの外箱,item_1126,バター・マーガリンの外箱,,,紙類,紙類,,36,35,ごみ分別辞典,table_cell_geometry_extracted
灰皿（木・プラスチック製）,item_1127,灰皿（木・プラスチック製）,,,可燃,可燃ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
バター・マーガリンの容器,item_1128,バター・マーガリンの容器,,,プラ,プラスチック製容器包装,,36,35,ごみ分別辞典,table_cell_geometry_extracted
灰皿（金属・ガラス製）,item_1129,灰皿（金属・ガラス製）,,,金・ガ,金物・ガラス類,,36,35,ごみ分別辞典,table_cell_geometry_extracted
パターマット 袋に入るものは「可燃」,item_1130,パターマット,,袋に入るものは「可燃」,粗大,粗大ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
灰皿（陶磁器製）,item_1131,灰皿（陶磁器製）,,,埋立,埋立ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
ハタキ,item_1132,ハタキ,,,可燃,可燃ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
パイプ（金属製） 袋に入らないものは「粗大」,item_1133,パイプ（金属製）,,袋に入らないものは「粗大」,金・ガ,金物・ガラス類,,36,35,ごみ分別辞典,table_cell_geometry_extracted
鉢（金属・ガラス製） 袋に入れて出す,item_1134,鉢（金属・ガラス製）,,袋に入れて出す,金・ガ,金物・ガラス類,,36,35,ごみ分別辞典,table_cell_geometry_extracted
パイプ（プラスチック製） 袋に入らないものは「粗大」,item_1135,パイプ（プラスチック製）,,袋に入らないものは「粗大」,可燃,可燃ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
鉢（陶磁器製）,item_1136,鉢（陶磁器製）,,,埋立,埋立ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
パイプ椅子,item_1137,パイプ椅子,,,粗大,粗大ごみ,,36,35,ごみ分別辞典,table_cell_geometry_extracted
